ns=3;i=6039	PosIndirect
ns=0;i=12858	RegisterNodesCount
ns=0;i=11527	Namespaces
ns=0;i=12857	QueryNextCount
ns=0;i=12856	QueryFirstCount
ns=0;i=12855	TranslateBrowsePathsToNodeIdsCount
ns=0;i=12859	UnregisterNodesCount
ns=0;i=12872	InputArguments
ns=0;i=12871	ResendData
ns=2;i=6538	Default XML
ns=0;i=10214	NonExclusiveRateOfChangeAlarmType
ns=0;i=12874	InputArguments
ns=0;i=12873	ResendData
ns=2;i=6539	FetchResultDataType
ns=2;i=6534	Locked
ns=2;i=6533	OutputArguments
ns=2;i=6535	Default XML
ns=2;i=6530	OutputArguments
ns=2;i=6532	InputArguments
ns=2;i=6531	FetchTransferResultData
ns=4;i=17377	InputVoltage
ns=4;i=17376	EngineeringUnits
ns=0;i=12869	ClientCertificate
ns=0;i=12868	SecurityPolicyUri
ns=0;i=12867	SecurityMode
ns=4;i=16041	<GearIdentifier>
ns=4;i=17371	CPUFanSpeed
ns=0;i=12866	TransportProtocol
ns=4;i=17370	EngineeringUnits
ns=0;i=12883	RequestServerStateChange
ns=0;i=11551	OperationLimits
ns=0;i=12882	EstimatedReturnTime
ns=0;i=12881	DateString
ns=0;i=11550	MaxStringLength
ns=0;i=12880	TimeString
ns=0;i=12887	InputArguments
ns=2;i=6527	TransferToDevice
ns=0;i=590	Default XML
ns=0;i=12886	RequestServerStateChange
ns=2;i=6526	TransferServicesType
ns=0;i=12885	EstimatedReturnTime
ns=2;i=6529	TransferFromDevice
ns=0;i=592	ElementOperand
ns=0;i=12884	InputArguments
ns=2;i=6528	OutputArguments
ns=0;i=591	Default Binary
ns=0;i=594	Default Binary
ns=2;i=6522	FetchResultDataType
ns=0;i=593	Default XML
ns=2;i=6525	ParameterResultDataType
ns=0;i=596	Default XML
ns=0;i=23517	CurrencyUnitType
ns=0;i=595	LiteralOperand
ns=0;i=598	AttributeOperand
ns=0;i=597	Default Binary
ns=0;i=599	Default XML
ns=4;i=16039	EngineeringUnits
ns=0;i=8582	SimpleAttributeOperand
ns=4;i=17365	CabinetFanSpeed
ns=4;i=16034	MotorTemperature
ns=4;i=17364	EngineeringUnits
ns=0;i=11549	MaxArrayLength
ns=0;i=12879	DurationString
ns=0;i=12878	DecimalString
ns=0;i=12877	NormalizedString
ns=8;i=6443	EURange
ns=8;i=6444	SetRampUp
ns=8;i=6445	EURange
ns=8;i=6446	SetValue
ns=8;i=6440	EnumValues
ns=8;i=6441	ValueAsText
ns=8;i=6442	SetRampDown
ns=8;i=6447	EURange
ns=8;i=6448	UpperTolerance
ns=8;i=6449	EURange
ns=8;i=6454	EnumValues
ns=8;i=6455	ValueAsText
ns=8;i=6456	SetRampDown
ns=8;i=6457	EURange
ns=8;i=6450	UpperTolerance2
ns=8;i=6451	EURange
ns=8;i=6452	EURange
ns=8;i=6453	MonitoringSensitivity
ns=3;i=7132	ActStatus
ns=8;i=6458	SetRampUp
ns=8;i=6459	EURange
ns=8;i=6460	SetValue
ns=0;i=11621	StaticNodeIdTypes
ns=0;i=11622	StaticNumericNodeIdRange
ns=0;i=11620	IsNamespaceSubset
ns=8;i=6465	EURange
ns=8;i=6466	ActualValue
ns=0;i=2295	VendorServerInfo
ns=8;i=6467	EURange
ns=0;i=2294	EnabledFlag
ns=8;i=6468	AlarmSuppression
ns=9;i=1013	JobGroupsType
ns=3;i=7148	ActLoad
ns=8;i=6461	EURange
ns=0;i=2296	ServerRedundancy
ns=9;i=1012	JobGroupStatusChangedEventType
ns=3;i=7149	EngineeringUnits
ns=8;i=6462	UpperTolerance
ns=0;i=2299	StateMachineType
ns=9;i=1011	JobGroupType
ns=3;i=7146	EURange
ns=8;i=6463	EURange
ns=9;i=1010	LotFinishedEventType
ns=3;i=7147	ActChannel
ns=8;i=6464	UpperTolerance2
ns=3;i=7144	ZeroOffset
ns=3;i=7145	EngineeringUnits
ns=3;i=7142	IsReferenced
ns=3;i=7143	IsRotational
ns=8;i=6469	EnumValues
ns=0;i=2290	SubscriptionDiagnosticsArray
ns=0;i=11615	ExportNamespace
ns=0;i=11618	NamespaceVersion
ns=0;i=11619	NamespacePublicationDate
ns=0;i=11616	NamespaceMetadataType
ns=0;i=11617	NamespaceUri
ns=8;i=6470	ValueAsText
ns=8;i=6471	AutomaticMonitoring
ns=0;i=11632	Close
ns=0;i=11633	InputArguments
ns=0;i=11630	InputArguments
ns=0;i=11631	OutputArguments
ns=0;i=2282	SessionAbortCount
ns=8;i=6476	MaxValue
ns=0;i=2281	SessionTimeoutCount
ns=8;i=6477	EURange
ns=0;i=2284	PublishingIntervalCount
ns=8;i=6478	MinValue
ns=8;i=6479	EURange
ns=0;i=2286	CumulatedSubscriptionCount
ns=9;i=1002	ProductionParametersType
ns=3;i=7159	EURange
ns=8;i=6472	LowerTolerance
ns=0;i=2285	CurrentSubscriptionCount
ns=8;i=6473	EURange
ns=0;i=2288	RejectedRequestsCount
ns=3;i=7157	CmdTorque
ns=8;i=6474	LowerTolerance2
ns=0;i=2287	SecurityRejectedRequestsCount
ns=3;i=7158	EngineeringUnits
ns=8;i=6475	EURange
ns=9;i=1006	RequestAddMaterialEventType
ns=3;i=7155	EngineeringUnits
ns=3;i=7156	EURange
ns=3;i=7153	EURange
ns=9;i=1003	ExtrusionLine_InterfaceType
ns=3;i=7154	ActTorque
ns=3;i=7151	ActPower
ns=9;i=1009	UnitFinishedEventType
ns=3;i=7152	EngineeringUnits
ns=9;i=1008	JobStatusChangedEventType
ns=9;i=1007	JobType
ns=3;i=7150	EURange
ns=0;i=11625	Size
ns=0;i=11623	StaticStringNodeIdPattern
ns=0;i=11624	NamespaceFile
ns=0;i=11629	Open
ns=0;i=11628	OpenCount
ns=0;i=8417	RegisteredServer
ns=0;i=15169	Default JSON
ns=4;i=3008	AxisMotionProfileEnumeration
ns=4;i=3006	OperationalModeEnumeration
ns=8;i=6400	EngineeringUnits
ns=0;i=15165	Default JSON
ns=8;i=6401	MaxValue
ns=8;i=6402	ActualValue
ns=3;i=7168	EURange
ns=3;i=7169	ActSpeed
ns=3;i=7166	ActGear
ns=8;i=6407	AutomaticMonitoring
ns=3;i=7167	ActOverride
ns=8;i=6408	LowerTolerance
ns=8;i=6409	EURange
ns=8;i=6403	EURange
ns=8;i=6404	AlarmSuppression
ns=3;i=7160	IsInactive
ns=8;i=6405	EnumValues
ns=3;i=7161	IsVirtual
ns=8;i=6406	ValueAsText
ns=8;i=6410	LowerTolerance2
ns=0;i=15175	Default JSON
ns=8;i=6411	EURange
ns=8;i=6412	MaxValue
ns=0;i=15178	AuthenticationProfileUri
ns=8;i=6413	EURange
ns=0;i=15172	Default JSON
ns=3;i=7179	CmdOverride
ns=8;i=6418	ValueAsText
ns=3;i=7178	CmdGear
ns=8;i=6419	SetRampDown
ns=3;i=7173	ActStatus
ns=8;i=6414	MinValue
ns=3;i=7174	ActTurnDirection
ns=8;i=6415	EURange
ns=3;i=7171	EURange
ns=8;i=6416	MonitoringSensitivity
ns=8;i=6417	EnumValues
ns=2;i=15006	StaticNodeIdTypes
ns=2;i=15005	IsNamespaceSubset
ns=3;i=7170	EngineeringUnits
ns=2;i=15008	StaticStringNodeIdPattern
ns=2;i=15007	StaticNumericNodeIdRange
ns=2;i=15002	NamespaceUri
ns=2;i=15001	http://opcfoundation.org/UA/DI/
ns=2;i=15004	NamespacePublicationDate
ns=2;i=15003	NamespaceVersion
ns=8;i=6421	SetRampUp
ns=8;i=6422	EURange
ns=8;i=6423	SetValue
ns=0;i=15188	Default JSON
ns=8;i=6424	EURange
ns=0;i=15189	Default JSON
ns=8;i=6420	EURange
ns=2;i=15031	DefaultRolePermissions
ns=3;i=7188	ActPower
ns=8;i=6429	EURange
ns=3;i=7189	EngineeringUnits
ns=2;i=15033	DefaultAccessRestrictions
ns=3;i=7186	EngineeringUnits
ns=2;i=15032	DefaultUserRolePermissions
ns=0;i=15181	UserCredentialCertificateType
ns=3;i=7187	EURange
ns=3;i=7184	ActChannel
ns=8;i=6425	EURange
ns=3;i=7185	ActLoad
ns=8;i=6426	UpperTolerance
ns=3;i=7182	EngineeringUnits
ns=8;i=6427	EURange
ns=3;i=7183	EURange
ns=8;i=6428	UpperTolerance2
ns=2;i=15039	HardwareRevision
ns=3;i=7180	EURange
ns=0;i=12902	DiscoveryConfiguration
ns=2;i=15038	Model
ns=3;i=7181	CmdSpeed
ns=0;i=12901	Default Binary
ns=0;i=12900	Default Binary
ns=2;i=15035	IVendorNameplateType
ns=2;i=15034	DeviceFeatures
ns=0;i=12905	MdnsDiscoveryConfiguration
ns=2;i=15037	ManufacturerUri
ns=2;i=15036	Manufacturer
ns=8;i=6432	MinValue
ns=8;i=6433	LowerTolerance2
ns=8;i=6434	EURange
ns=0;i=15199	Default JSON
ns=8;i=6435	MaxValue
ns=8;i=6430	ActualValue
ns=8;i=6431	EURange
ns=3;i=7197	IsInactive
ns=3;i=7198	IsVirtual
ns=3;i=7195	EngineeringUnits
ns=8;i=6436	EURange
ns=3;i=7196	EURange
ns=8;i=6437	MinValue
ns=3;i=7193	EURange
ns=8;i=6438	EURange
ns=3;i=7194	CmdTorque
ns=8;i=6439	MonitoringSensitivity
ns=0;i=12913	InputArguments
ns=3;i=7191	ActTorque
ns=0;i=12912	ConditionRefresh2
ns=3;i=7192	EngineeringUnits
ns=0;i=12911	MaxByteStringLength
ns=0;i=12910	MaxByteStringLength
ns=3;i=7190	EURange
ns=0;i=2235	AddReferencesCount
ns=0;i=15128	ExpressionGuardVariableType
ns=0;i=2234	AddNodesCount
ns=0;i=15129	Expression
ns=0;i=2237	DeleteReferencesCount
ns=0;i=2236	DeleteNodesCount
ns=0;i=2239	BrowseNextCount
ns=0;i=2238	BrowseCount
ns=0;i=15127	SubscribedDataSetMirrorType
ns=0;i=15120	OutputArguments
ns=2;i=6398	ExitLock
ns=0;i=2231	RepublishCount
ns=2;i=6397	OutputArguments
ns=0;i=2230	PublishCount
ns=0;i=2233	DeleteSubscriptionsCount
ns=2;i=6399	OutputArguments
ns=0;i=2232	TransferSubscriptionsCount
ns=6;i=1021	IOLinkIODDDeviceEventType
ns=2;i=15053	DeviceHealthAlarms
ns=2;i=6394	InputArguments
ns=2;i=15052	DeviceHealth
ns=2;i=6393	InitLock
ns=2;i=15055	DeviceTypeImage
ns=2;i=6396	RenewLock
ns=2;i=15054	ISupportInfoType
ns=2;i=6395	OutputArguments
ns=2;i=6390	LockingClient
ns=2;i=15051	IDeviceHealthType
ns=2;i=6392	RemainingLockTime
ns=2;i=15050	ComponentName
ns=2;i=6391	LockingUser
ns=2;i=15057	Documentation
ns=2;i=15056	<ImageIdentifier>
ns=2;i=15059	ProtocolSupport
ns=2;i=15058	<DocumentIdentifier>
ns=0;i=2224	SetMonitoringModeCount
ns=0;i=2223	ModifyMonitoredItemsCount
ns=0;i=2226	DeleteMonitoredItemsCount
ns=0;i=2225	SetTriggeringCount
ns=0;i=2228	ModifySubscriptionCount
ns=0;i=16466	Id
ns=0;i=2227	CreateSubscriptionCount
ns=0;i=15136	Default JSON
ns=0;i=2229	SetPublishingModeCount
ns=0;i=16462	InputArguments
ns=0;i=16465	ActiveState
ns=6;i=1015	IOLinkPortType
ns=2;i=6387	MaxInactiveLockTime
ns=6;i=1014	IOLinkMasterType
ns=0;i=2220	HistoryUpdateCount
ns=6;i=1013	DeviceVariantType
ns=0;i=16461	Acknowledge
ns=6;i=1012	IOLinkIODDDeviceType
ns=0;i=2222	CreateMonitoredItemsCount
ns=2;i=6388	LockingServicesType
ns=6;i=1011	IOLinkMasterAlarmType
ns=0;i=2221	CallCount
ns=6;i=1010	IOLinkPortAlarmType
ns=2;i=15042	ProductCode
ns=2;i=15041	DeviceRevision
ns=2;i=15044	DeviceClass
ns=2;i=15043	DeviceManual
ns=2;i=15040	SoftwareRevision
ns=2;i=15049	AssetId
ns=2;i=15046	ProductInstanceUri
ns=2;i=15045	SerialNumber
ns=2;i=15048	ITagNameplateType
ns=2;i=15047	RevisionCounter
ns=0;i=2217	ReadCount
ns=0;i=2219	WriteCount
ns=0;i=2218	HistoryReadCount
ns=0;i=16474	InputNode
ns=0;i=15142	Default JSON
ns=0;i=15143	Default JSON
ns=0;i=15144	Default JSON
ns=0;i=15140	Default JSON
ns=4;i=18813	<ComponentIdentifier>
ns=0;i=15141	Default JSON
ns=0;i=2209	CurrentPublishRequestsInQueue
ns=0;i=2202	EndpointUrl
ns=0;i=2201	ServerUri
ns=0;i=2204	ActualSessionTimeout
ns=0;i=2203	LocaleIds
ns=0;i=2206	ClientLastContactTime
ns=0;i=2205	ClientConnectionTime
ns=0;i=2208	CurrentMonitoredItemsCount
ns=0;i=2207	CurrentSubscriptionsCount
ns=4;i=18809	<ProtectiveStopFunctionIdentifier>
ns=0;i=15154	NetworkInterface
ns=4;i=18808	Active
ns=0;i=15155	BrokerConnectionTransportType
ns=4;i=18807	Name
ns=0;i=15156	ResourceUri
ns=4;i=18806	<EmergencyStopFunctionIdentifier>
ns=0;i=2200	ClientDescription
ns=4;i=18812	Active
ns=2;i=15063	ComponentType
ns=4;i=18811	Enabled
ns=4;i=18810	Name
ns=2;i=15060	<ProtocolSupportIdentifier>
ns=2;i=15062	<ImageIdentifier>
ns=2;i=15061	ImageSet
ns=0;i=2279	SecurityRejectedSessionCount
ns=0;i=16416	ConditionClassId
ns=0;i=2278	CumulatedSessionCount
ns=0;i=16415	Severity
ns=8;i=6480	EngineeringUnits
ns=0;i=17749	Status
ns=8;i=6481	MonitoringSensitivity
ns=0;i=16417	ConditionClassName
ns=8;i=6482	EnumValues
ns=0;i=16412	ReceiveTime
ns=0;i=17743	<DataSetWriterName>
ns=0;i=16411	Time
ns=0;i=17742	MessageSettings
ns=0;i=16414	Message
ns=0;i=17745	DataSetFieldContentMask
ns=0;i=17744	DataSetWriterId
ns=0;i=2271	LocaleIdArray
ns=8;i=6487	EnumValues
ns=8;i=6488	ValueAsText
ns=0;i=16410	SourceName
ns=0;i=17741	TransportSettings
ns=2;i=15091	DeviceRevision
ns=8;i=6489	EngineeringUnits
ns=0;i=2272	MinSupportedSampleRate
ns=0;i=17740	LocaleIds
ns=2;i=15090	SoftwareRevision
ns=0;i=2275	ServerDiagnosticsSummary
ns=8;i=6483	Mode
ns=0;i=2274	ServerDiagnostics
ns=8;i=6484	EnumValues
ns=0;i=2277	CurrentSessionCount
ns=8;i=6485	ValueAsText
ns=0;i=2276	ServerViewCount
ns=8;i=6486	Sink
ns=2;i=15097	RevisionCounter
ns=2;i=15096	ProductInstanceUri
ns=2;i=15099	ComponentName
ns=2;i=15098	AssetId
ns=2;i=15093	DeviceManual
ns=2;i=15092	ProductCode
ns=2;i=15095	SerialNumber
ns=2;i=15094	DeviceClass
ns=0;i=16409	SourceNode
ns=0;i=16408	EventType
ns=0;i=17739	Priority
ns=0;i=2268	ServerCapabilities
ns=8;i=6490	TemperatureLimit
ns=0;i=2267	ServiceLevel
ns=8;i=6491	EngineeringUnits
ns=8;i=6492	EURange
ns=0;i=2269	ServerProfileArray
ns=8;i=6493	Time
ns=0;i=16423	EnabledState
ns=0;i=16422	Retain
ns=0;i=16424	Id
ns=0;i=2260	BuildInfo
ns=0;i=17750	State
ns=8;i=6498	EURange
ns=8;i=6499	SetRampUp
ns=0;i=2262	ProductUri
ns=0;i=16421	BranchId
ns=0;i=2261	ProductName
ns=0;i=16420	ConditionName
ns=0;i=2264	SoftwareVersion
ns=8;i=6494	EngineeringUnits
ns=0;i=2263	ManufacturerName
ns=8;i=6495	ValueAsText
ns=0;i=2266	BuildDate
ns=8;i=6496	SetRampDown
ns=0;i=2265	BuildNumber
ns=8;i=6497	EURange
ns=2;i=15086	Manufacturer
ns=2;i=15088	Model
ns=2;i=15087	ManufacturerUri
ns=2;i=15089	HardwareRevision
ns=0;i=2257	StartTime
ns=0;i=16438	ClientUserId
ns=0;i=15106	Default JSON
ns=0;i=2256	ServerStatus
ns=0;i=16437	SourceTimestamp
ns=0;i=2259	State
ns=0;i=15108	SubscribedDataSetType
ns=0;i=2258	CurrentTime
ns=0;i=16439	Disable
ns=0;i=15109	ChoiceStateType
ns=0;i=16434	LastSeverity
ns=0;i=15102	Default JSON
ns=0;i=16433	SourceTimestamp
ns=0;i=16436	Comment
ns=6;i=1009	IOLinkIODDDeviceAlarmType
ns=0;i=16435	SourceTimestamp
ns=6;i=1008	IOLinkDeviceAlarmType
ns=0;i=15105	Default JSON
ns=6;i=1007	IOLinkAlarmType
ns=6;i=1006	IOLinkMasterEventType
ns=0;i=16432	Quality
ns=6;i=1005	IOLinkPortEventType
ns=0;i=2251	SecurityMode
ns=3;i=7106	EnumStrings
ns=6;i=1004	IOLinkDeviceEventType
ns=0;i=2250	TransportProtocol
ns=0;i=2253	Server
ns=6;i=1003	IOLinkEventType
ns=6;i=1002	IOLinkDeviceType
ns=0;i=2252	SecurityPolicyUri
ns=0;i=2255	NamespaceArray
ns=0;i=2254	ServerArray
ns=0;i=15117	OutputArguments
ns=0;i=2246	ClientUserIdOfSession
ns=0;i=15118	RemoveTargetVariables
ns=0;i=2245	SessionId
ns=0;i=15119	InputArguments
ns=0;i=2248	AuthenticationMechanism
ns=0;i=2247	ClientUserIdHistory
ns=0;i=15113	GuardVariableType
ns=0;i=16444	Id
ns=0;i=15114	TargetVariables
ns=0;i=2249	Encoding
ns=0;i=15115	AddTargetVariables
ns=0;i=15116	InputArguments
ns=0;i=16441	AddComment
ns=0;i=16440	Enable
ns=0;i=16443	AckedState
ns=0;i=15111	TargetVariablesType
ns=0;i=2240	TranslateBrowsePathsToNodeIdsCount
ns=0;i=16442	InputArguments
ns=0;i=2242	QueryNextCount
ns=0;i=2241	QueryFirstCount
ns=0;i=2244	SessionSecurityDiagnosticsType
ns=0;i=2243	SessionSecurityDiagnosticsArrayType
ns=0;i=17824	Reset
ns=0;i=17826	Counters
ns=0;i=17825	SubError
ns=0;i=17820	Active
ns=0;i=17822	DiagnosticsLevel
ns=0;i=17821	Classification
ns=2;i=6435	Opc.Ua.Di
ns=2;i=6437	NamespaceUri
ns=0;i=21097	PublisherId
ns=0;i=21098	WriterGroupId
ns=0;i=21099	DataSetWriterId
ns=4;i=18764	<MotorIdentifier>
ns=4;i=18763	<DriveIdentifiier>
ns=0;i=21090	ReaderGroupTransportType
ns=0;i=21091	ReaderGroupMessageType
ns=0;i=21092	DataSetWriterId
ns=0;i=17817	DiagnosticsLevel
ns=0;i=21093	DataSetFieldContentMask
ns=0;i=17816	Classification
ns=0;i=21094	KeyFrameCount
ns=0;i=17819	TotalError
ns=0;i=21095	MessageSettings
ns=0;i=21096	DataSetWriterMessageType
ns=0;i=17835	DiagnosticsLevel
ns=0;i=17834	Classification
ns=0;i=17837	StateOperationalByParent
ns=0;i=17830	DiagnosticsLevel
ns=0;i=17833	Active
ns=0;i=17832	StateOperationalByMethod
ns=2;i=6423	Opc.Ua.Di
ns=2;i=6425	NamespaceUri
ns=0;i=21086	InputArguments
ns=0;i=21080	TransportSettings
ns=0;i=21081	MessageSettings
ns=0;i=17828	Active
ns=0;i=21082	AddDataSetReader
ns=0;i=17827	StateError
ns=0;i=21083	InputArguments
ns=0;i=21084	OutputArguments
ns=0;i=17829	Classification
ns=0;i=21085	RemoveDataSetReader
ns=0;i=17845	DiagnosticsLevel
ns=0;i=17848	Active
ns=0;i=17847	StatePausedByParent
ns=0;i=17842	StateOperationalFromError
ns=0;i=17844	Classification
ns=0;i=17843	Active
ns=0;i=17840	DiagnosticsLevel
ns=2;i=6450	EnumStrings
ns=0;i=17839	Classification
ns=0;i=17838	Active
ns=0;i=16526	Default JSON
ns=0;i=17856	DiagnosticsLevel
ns=0;i=16525	Default JSON
ns=0;i=17859	SentNetworkMessages
ns=0;i=17858	LiveValues
ns=0;i=17853	StateDisabledByMethod
ns=0;i=17852	AuthorizationServiceConfigurationType
ns=0;i=17855	Classification
ns=0;i=16524	Default JSON
ns=0;i=17854	Active
ns=0;i=17850	DiagnosticsLevel
ns=0;i=16519	SuppressedOrShelved
ns=0;i=17849	Classification
ns=0;i=2312	TransitionNumber
ns=0;i=2311	TransitionEventType
ns=0;i=2315	AuditUpdateStateEventType
ns=0;i=2318	HistoricalDataConfigurationType
ns=0;i=2310	TransitionType
ns=0;i=21053	DiagnosticsLevel
ns=2;i=6470	DeviceClass
ns=5;i=19	PackMLRemoteInterfaceDataType
ns=0;i=21055	StateDisabledByMethod
ns=5;i=18	PackMLProductDataType
ns=0;i=21056	Active
ns=5;i=17	PackMLIngredientsDataType
ns=0;i=21057	Classification
ns=0;i=21058	DiagnosticsLevel
ns=0;i=2309	InitialStateType
ns=5;i=12	ControlCommandEnum
ns=0;i=2308	StateNumber
ns=5;i=11	ProductionMaintenanceModeEnum
ns=5;i=10	InterlockVariableType
ns=5;i=16	PackMLDescriptorDataType
ns=0;i=21050	StatePausedByParent
ns=5;i=15	PackMLAlarmDataType
ns=0;i=21051	Active
ns=5;i=14	PackMLCountDataType
ns=0;i=21052	Classification
ns=5;i=13	PackMLVersionDataType
ns=0;i=2307	StateType
ns=2;i=6468	Locked
ns=0;i=21042	Classification
ns=0;i=21043	DiagnosticsLevel
ns=5;i=29	Starting
ns=5;i=28	Idle
ns=0;i=21045	StateOperationalFromError
ns=0;i=21046	Active
ns=0;i=21047	Classification
ns=0;i=21048	DiagnosticsLevel
ns=5;i=23	HasAlarmHistory
ns=5;i=22	HasAlarm
ns=5;i=21	HasInterlock
ns=5;i=20	PackMLEquipmentInterlockDataType
ns=5;i=27	Resetting
ns=5;i=26	Default Binary
ns=0;i=21040	StateOperationalByParent
ns=5;i=25	HasStopReason
ns=0;i=21041	Active
ns=5;i=24	HasWarning
ns=2;i=6497	Locked
ns=2;i=6499	<ProfileIdentifier>
ns=0;i=21076	ConfiguredDataSetReaders
ns=0;i=21077	DiagnosticsLevel
ns=0;i=21078	OperationalDataSetReaders
ns=0;i=21079	DiagnosticsLevel
ns=0;i=17813	DiagnosticsLevel
ns=0;i=17812	Diagnostics
ns=0;i=17815	Active
ns=0;i=17814	TotalInformation
ns=4;i=18727	<GearIdentifier>
ns=0;i=21064	DiagnosticsLevel
ns=0;i=21060	LiveValues
ns=0;i=21061	ReceivedNetworkMessages
ns=0;i=21062	Active
ns=0;i=21063	Classification
ns=5;i=52	SuspendedToUnsuspending
ns=5;i=51	CompleteToResetting
ns=5;i=50	CompletingToComplete
ns=0;i=21006	SubscribedDataSet
ns=0;i=21015	Diagnostics
ns=0;i=21016	DiagnosticsLevel
ns=5;i=56	ExecuteState
ns=5;i=55	Clearing
ns=5;i=54	Stopping
ns=5;i=53	Stopped
ns=5;i=59	StoppedToRunning
ns=5;i=58	ClearingToStopped
ns=5;i=57	StoppingToStopped
ns=5;i=63	Complete
ns=0;i=11698	MaxSampledMonitoredItemsCount
ns=0;i=10368	NonExclusiveDeviationAlarmType
ns=5;i=62	Aborted
ns=0;i=11699	DisabledMonitoredItemsSamplingCount
ns=0;i=11696	SystemState
ns=5;i=61	Aborting
ns=5;i=60	RunningToStopping
ns=0;i=11697	SampledMonitoredItemsCount
ns=0;i=257	NodeClass
ns=0;i=256	IdType
ns=0;i=21002	FieldTargetDataType
ns=5;i=67	ClearedToAborting
ns=5;i=66	AbortingToAborted
ns=5;i=65	AbortedToCleared
ns=5;i=64	MachineState
ns=5;i=69	Default Binary
ns=5;i=68	Default XML
ns=5;i=30	Suspending
ns=0;i=21028	SubError
ns=0;i=21029	Counters
ns=8;i=6500	EURange
ns=0;i=288	IntegerId
ns=8;i=6501	SetValue
ns=0;i=289	Counter
ns=0;i=9764	ExclusiveDeviationAlarmType
ns=0;i=21031	Active
ns=8;i=6506	OPC40082_1
ns=0;i=21032	Classification
ns=8;i=6507	NamespaceUri
ns=0;i=21033	DiagnosticsLevel
ns=8;i=6508	UpperTolerance
ns=5;i=39	ResettingToIdle
ns=8;i=6509	DeviceMappingNumber
ns=0;i=21035	StateOperationalByMethod
ns=8;i=6502	EURange
ns=0;i=21036	Active
ns=8;i=6503	EURange
ns=0;i=21037	Classification
ns=8;i=6504	OPC40082_1
ns=0;i=21038	DiagnosticsLevel
ns=8;i=6505	NamespaceUri
ns=5;i=34	Held
ns=5;i=33	Holding
ns=5;i=32	Unsuspending
ns=5;i=31	Suspended
ns=5;i=38	Complete
ns=5;i=37	Completing
ns=5;i=36	Execute
ns=5;i=35	Unholding
ns=0;i=21030	StateError
ns=5;i=41	StartingToExecute
ns=5;i=40	IdleToStarting
ns=0;i=21017	TotalInformation
ns=0;i=21018	Active
ns=8;i=6510	InputArguments
ns=0;i=21019	Classification
ns=8;i=6511	OperatingMode
ns=8;i=6512	HoursOfOperation
ns=0;i=21020	DiagnosticsLevel
ns=8;i=6517	EURange
ns=8;i=6518	ConnectedLoad
ns=0;i=21022	TotalError
ns=8;i=6519	EURange
ns=0;i=21023	Active
ns=0;i=21024	Classification
ns=8;i=6513	EURange
ns=0;i=21025	DiagnosticsLevel
ns=8;i=6514	MaxTemperature
ns=8;i=6515	EURange
ns=0;i=21027	Reset
ns=8;i=6516	PowerValue
ns=5;i=45	ExecuteToHolding
ns=5;i=44	UnsuspendingToExecute
ns=5;i=43	SuspendingToSuspended
ns=5;i=42	ExecuteToSuspending
ns=5;i=49	ExecuteToCompleting
ns=5;i=48	UnholdingToExecute
ns=5;i=47	HeldToUnholding
ns=5;i=46	HoldingToHeld
ns=5;i=92	RunningToStopping
ns=0;i=11640	InputArguments
ns=5;i=91	AbortedToCleared
ns=5;i=90	ExecuteState
ns=0;i=11643	InputArguments
ns=5;i=96	ResettingToIdle
ns=5;i=95	ExecuteState
ns=0;i=11641	OutputArguments
ns=5;i=94	RunningToStopping
ns=0;i=11642	SetPosition
ns=5;i=93	StoppedToRunning
ns=0;i=11636	OutputArguments
ns=0;i=11637	Write
ns=5;i=99	StartingToHolding
ns=0;i=11634	Read
ns=5;i=98	ResettingToIdle
ns=0;i=11635	InputArguments
ns=5;i=97	StoppedToRunning
ns=0;i=11638	InputArguments
ns=0;i=11639	GetPosition
ns=0;i=11650	IsNamespaceSubset
ns=0;i=11651	StaticNodeIdTypes
ns=0;i=11652	StaticNumericNodeIdRange
ns=0;i=11653	StaticStringNodeIdPattern
ns=4;i=16138	B
ns=4;i=16139	C
ns=4;i=16136	Z
ns=4;i=16137	A
ns=4;i=16134	X
ns=4;i=16135	Y
ns=4;i=16132	Orientation
ns=0;i=11647	NamespaceUri
ns=4;i=16130	CartesianCoordinates
ns=0;i=11648	NamespaceVersion
ns=0;i=11645	NamespacesType
ns=0;i=11646	<NamespaceIdentifier>
ns=0;i=11649	NamespacePublicationDate
ns=3;i=1009	CncSpindleListType
ns=5;i=70	Default XML
ns=3;i=1005	CncSpindleType
ns=5;i=74	Default Binary
ns=3;i=1006	CncAlarmType
ns=5;i=73	Admin
ns=5;i=72	PackMLObjects
ns=3;i=1007	CncInterfaceType
ns=3;i=1008	CncAxisListType
ns=5;i=71	Cleared
ns=3;i=1001	CncComponentType
ns=3;i=1002	CncChannelType
ns=3;i=1003	CncDriveType
ns=3;i=1004	CncAxisType
ns=5;i=78	Default XML
ns=5;i=77	Default Binary
ns=5;i=76	Default XML
ns=5;i=75	Running
ns=5;i=79	Default Binary
ns=5;i=81	Default Binary
ns=5;i=80	Default XML
ns=5;i=85	Default Binary
ns=5;i=84	Default XML
ns=5;i=83	Default Binary
ns=5;i=82	Default XML
ns=2;i=6401	OutputArguments
ns=3;i=1010	CncChannelListType
ns=2;i=6400	BreakLock
ns=3;i=1011	CncMessageType
ns=5;i=89	MachineState
ns=5;i=88	BaseStateMachine
ns=5;i=87	Status
ns=5;i=86	Default XML
ns=3;i=7009	EngineeringUnits
ns=8;i=6322	Time
ns=8;i=6323	EURange
